Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
31070-UTT,Female,33,Yes,Uttarakhand,7,4,,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,109.5,7854.9,0,0,2320.56,10175.46,Stayed,,
87063-TAM,Female,20,No,Tamil Nadu,10,8,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.2,602.55,0,0,131.81,734.36,Churned,Attitude,Attitude of support person
56132-PUN,Male,65,Yes,Punjab,14,26,Deal 1,Yes,Yes,No,,,,,,,,,,Two Year,No,Bank Withdrawal,24.85,1901,0,0,1575.49,3476.49,Stayed,,
28861-ASS,Male,33,Yes,Assam,9,6,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105,7133.25,0,0,480.48,7613.73,Churned,Competitor,Competitor had better devices
72391-UTT,Male,35,No,Uttar Pradesh,1,7,,No,,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,35,35,0,0,0,35,Joined,,
29633-HAR,Female,70,No,Haryana,12,13,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,96.35,6766.95,0,0,3338.42,10105.37,Stayed,,
75617-MAH,Female,23,No,Maharashtra,9,10,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,Yes,No,Month-to-Month,No,Credit Card,85.3,2917.5,23.89,130,1579.9,4603.51,Churned,Competitor,Competitor offered more data
24419-BIH,Female,54,No,Bihar,12,16,,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.75,1321.3,0,0,736,2057.3,Stayed,,
77230-RAJ,Female,59,Yes,Rajasthan,5,4,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,19.65,31.2,0,0,15.6,46.8,Joined,,
16837-UTT,Female,43,Yes,Uttar Pradesh,15,18,Deal 4,No,,Yes,Cable,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,35.5,552.7,0,80,0,632.7,Stayed,,
56802-PUN,Female,22,Yes,Punjab,15,2,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.9,247,0,0,123.9,370.9,Stayed,,
39394-TEL,Female,47,No,Telangana,10,12,Deal 1,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,66.2,4692.55,0,0,2629.13,7321.68,Stayed,,
91259-AND,Female,55,Yes,Andhra Pradesh,1,8,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.65,1640,0,0,359.38,1999.38,Stayed,,
31235-MAH,Female,31,Yes,Maharashtra,14,1,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,78.9,299.75,37.01,0,167.72,430.46,Stayed,,
25658-JAM,Female,52,Yes,Jammu & Kashmir,11,2,,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,1710.45,0,0,662.4,2372.85,Churned,Competitor,Competitor made better offer
36521-TAM,Male,28,No,Tamil Nadu,12,24,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,105.75,4228.55,0,0,888,5116.55,Stayed,,
19572-RAJ,Female,52,No,Rajasthan,11,19,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,45.65,191.05,0,0,181.6,372.65,Churned,Competitor,Competitor had better devices
67319-KER,Male,22,No,Kerala,9,11,,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,One Year,No,Credit Card,53.65,696.35,0,0,333.84,1030.19,Churned,Competitor,Competitor had better devices
83192-TAM,Male,64,Yes,Tamil Nadu,3,22,,Yes,No,Yes,Cable,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.65,3735.45,0,0,991.2,4726.65,Stayed,,
66640-WES,Female,74,Yes,West Bengal,1,15,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,80.45,3162.65,0,0,1714.94,4877.59,Stayed,,
85790-UTT,Male,42,No,Uttar Pradesh,2,21,,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.1,7848.5,0,0,840.24,8688.74,Stayed,,
62880-HAR,Male,28,No,Haryana,2,33,Deal 4,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,19.65,358.15,0,0,658.92,1017.07,Stayed,,
65556-KAR,Female,79,No,Karnataka,4,35,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.9,5785.65,0,0,1018.44,6804.09,Stayed,,
53595-HAR,Female,67,No,Haryana,6,15,,Yes,No,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,70.75,146.9,0,0,53.86,200.76,Churned,Attitude,Attitude of support person
59867-MAD,Female,23,No,Madhya Pradesh,9,6,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,110.35,5893.15,0,0,117.72,6010.87,Churned,Competitor,Competitor had better devices
58209-MAH,Female,59,Yes,Maharashtra,14,16,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,113.05,7869.05,0,0,2327.5,10196.55,Stayed,,
94078-TAM,Female,75,Yes,Tamil Nadu,15,27,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.1,69.1,0,0,16.19,85.29,Churned,Other,Moved
88914-PUN,Male,59,No,Punjab,14,9,Deal 4,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.5,767.55,0,0,258.72,1026.27,Stayed,,
45079-RAJ,Female,59,No,Rajasthan,4,26,Deal 1,Yes,Yes,No,,,,,,,,,,Two Year,No,Credit Card,25.6,1784.9,0,0,786.58,2571.48,Stayed,,
57765-TAM,Male,37,Yes,Tamil Nadu,14,17,Deal 5,Yes,Yes,Yes,Cable,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Credit Card,95,655.5,36.6,10,143.64,772.54,Churned,Competitor,Competitor had better devices
69923-JHA,Male,52,No,Jharkhand,7,18,,Yes,Yes,Yes,Cable,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,59.85,59.85,0,0,22.05,81.9,Churned,Attitude,Attitude of support person
52403-WES,Female,66,Yes,West Bengal,9,6,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,71.25,71.25,0,10,17.6,98.85,Joined,,
71101-KAR,Female,42,No,Karnataka,4,28,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,-9,6758.45,11.85,0,2599.8,9346.4,Stayed,,
29855-TAM,Male,47,Yes,Tamil Nadu,2,18,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70,1144.5,0,80,130.22,1354.72,Churned,Attitude,Attitude of support person
38073-ASS,Female,54,Yes,Assam,8,35,,No,,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,36.15,2434.45,0,0,0,2434.45,Stayed,,
38963-TEL,Female,59,Yes,Telangana,13,33,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.25,8109.8,0,0,2241.36,10351.16,Churned,Competitor,Competitor had better devices
45074-TEL,Male,44,No,Telangana,5,26,Deal 2,Yes,Yes,No,,,,,,,,,,One Year,Yes,Credit Card,25.9,1216.6,0,0,1012.05,2228.65,Stayed,,
43293-UTT,Male,54,No,Uttar Pradesh,14,11,,Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,82.85,5776.45,0,0,1876.12,7652.57,Stayed,,
21589-PUN,Female,31,Yes,Punjab,12,27,,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.45,799,0,0,775.2,1574.2,Stayed,,
31535-PUN,Female,30,Yes,Punjab,14,16,,No,,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,No,Two Year,Yes,Credit Card,40.55,1390.85,0,50,0,1440.85,Stayed,,
35279-HAR,Female,43,No,Haryana,11,6,,Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,59.2,59.2,0,0,13.58,72.78,Churned,Dissatisfaction,Service dissatisfaction
35183-MAH,Female,55,No,Maharashtra,6,11,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,114.05,8289.2,0,0,418.32,8707.52,Stayed,,
33533-GUJ,Male,65,No,Gujarat,4,5,,No,,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,53.4,3579.15,0,0,0,3579.15,Stayed,,
34391-MAD,Female,44,Yes,Madhya Pradesh,1,9,,Yes,Yes,No,,,,,,,,,,Two Year,No,Mailed Check,24.7,571.75,0,0,497.76,1069.51,Stayed,,
23912-MAD,Female,24,No,Madhya Pradesh,4,5,Deal 4,Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,73.55,693.3,0,0,142.4,835.7,Stayed,,
51567-AND,Female,68,Yes,Andhra Pradesh,13,17,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,97.05,4385.05,0,0,570.15,4955.2,Stayed,,
88268-UTT,Female,48,Yes,Uttar Pradesh,1,31,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Mailed Check,19.9,19.9,0,0,49.51,69.41,Churned,Attitude,Attitude of support person
95860-KAR,Male,69,No,Karnataka,5,22,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,1218.55,0,0,582,1800.55,Churned,Dissatisfaction,Product dissatisfaction
67455-MAH,Female,38,No,Maharashtra,3,14,Deal 2,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,75.7,4676.7,0,0,765.45,5442.15,Stayed,,
76248-MAH,Female,25,No,Maharashtra,15,14,Deal 5,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.1,336.15,0,0,176.64,512.79,Stayed,,
57150-TAM,Male,37,Yes,Tamil Nadu,9,8,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.9,497.55,0,0,155.58,653.13,Churned,Competitor,Competitor had better devices
49261-TEL,Female,81,No,Telangana,9,18,,No,,Yes,Cable,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,41.95,2965.75,0,0,0,2965.75,Stayed,,
78693-BIH,Female,25,Yes,Bihar,6,10,,Yes,No,No,,,,,,,,,,Two Year,No,Bank Withdrawal,19.4,1496.45,0,0,926.64,2423.09,Stayed,,
31311-KAR,Female,48,Yes,Karnataka,13,33,Deal 1,No,,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,61.4,4310.35,0,0,0,4310.35,Stayed,,
68399-UTT,Female,51,Yes,Uttar Pradesh,5,11,Deal 1,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,70.45,5165.7,0,0,493.2,5658.9,Stayed,,
73913-HAR,Female,38,Yes,Haryana,3,7,,Yes,Yes,No,,,,,,,,,,Two Year,No,Credit Card,25.55,1714.95,0,0,3160.96,4875.91,Stayed,,
67718-TAM,Female,28,No,Tamil Nadu,11,1,,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,86.25,770.5,0,0,417.06,1187.56,Stayed,,
52584-TAM,Male,69,No,Tamil Nadu,6,5,,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,71.75,4374.55,0,10,612,4996.55,Stayed,,
19998-AND,Female,18,No,Andhra Pradesh,0,2,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,85.7,256.75,0,0,89.52,346.27,Joined,,
99846-MAH,Female,49,Yes,Maharashtra,2,18,,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,49.5,1265.65,0,150,424.84,1840.49,Stayed,,
13973-WES,Female,66,Yes,West Bengal,2,11,,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.05,3444.85,0,0,230,3674.85,Churned,Dissatisfaction,Poor expertise of online support
13086-KAR,Female,29,No,Karnataka,14,20,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,45.1,45.1,0,0,11.06,56.16,Churned,Other,Don't know
95088-KAR,Female,57,No,Karnataka,9,6,,Yes,No,Yes,Cable,No,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,50.05,2029.05,0,0,509.22,2538.27,Stayed,,
21686-RAJ,Male,44,Yes,Rajasthan,9,20,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.25,4867.95,0,0,835.81,5703.76,Churned,Other,Moved
36483-KAR,Male,42,No,Karnataka,2,14,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.75,19.75,0,0,15.77,35.52,Joined,,
25377-AND,Female,25,No,Andhra Pradesh,14,33,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.65,443.9,0,0,173.8,617.7,Churned,Dissatisfaction,Limited range of services
89908-TAM,Male,55,Yes,Tamil Nadu,8,31,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.65,4747.85,0,0,1113.75,5861.6,Stayed,,
72525-KAR,Male,47,Yes,Karnataka,15,13,,No,,Yes,DSL,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,39.7,1932.75,0,0,0,1932.75,Stayed,,
31758-UTT,Male,32,Yes,Uttarakhand,11,29,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.25,2186.4,0,0,441.6,2628,Churned,Dissatisfaction,Service dissatisfaction
31635-TEL,Female,55,No,Telangana,4,21,Deal 2,Yes,Yes,No,,,,,,,,,,One Year,No,Credit Card,25.7,1110.5,0,0,674.52,1785.02,Stayed,,
54598-TAM,Male,59,No,Tamil Nadu,11,32,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.75,39.3,0,0,3.94,43.24,Joined,,
17233-AND,Male,52,No,Andhra Pradesh,6,23,Deal 1,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,84.3,5997.1,0,0,2090.16,8087.26,Stayed,,
44307-BIH,Female,31,Yes,Bihar,4,7,,No,,Yes,DSL,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,45.1,2049.05,0,0,0,2049.05,Stayed,,
66079-HAR,Male,52,Yes,Haryana,2,31,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,1834.95,0,0,455.78,2290.73,Churned,Other,Don't know
75335-PUN,Male,38,No,Punjab,2,7,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,44.55,480.6,18.21,0,61.92,524.31,Churned,Price,Extra data charges
22394-UTT,Female,23,No,Uttar Pradesh,10,11,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,95.2,4563,0,80,983.71,5626.71,Stayed,,
88752-JAM,Male,48,No,Jammu & Kashmir,6,27,Deal 5,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.9,50.9,0,0,6.95,57.85,Churned,Attitude,Attitude of support person
14495-AND,Male,48,Yes,Andhra Pradesh,5,16,,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,54.8,452.8,0,0,400.14,852.94,Stayed,,
82997-GUJ,Male,67,Yes,Gujarat,1,14,,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,68.75,4447.55,0,0,1354.32,5801.87,Stayed,,
87171-JAM,Male,40,Yes,Jammu & Kashmir,12,13,,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.55,1210.4,0,0,345.36,1555.76,Churned,Other,Don't know
72788-TEL,Male,39,No,Telangana,14,6,,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,No,One Year,No,Credit Card,59.6,3509.4,0,70,829.35,4408.75,Stayed,,
68521-PUN,Female,74,Yes,Punjab,13,25,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,95.05,3944.5,0,100,1776.18,5820.68,Stayed,,
96108-TEL,Male,40,Yes,Telangana,7,26,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,-5,1641.3,0,0,907.8,2549.1,Stayed,,
71923-UTT,Male,62,Yes,Uttar Pradesh,2,25,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,75.4,1643.55,0,80,405.26,2128.81,Stayed,,
99897-TAM,Male,63,Yes,Tamil Nadu,9,30,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.6,2244.95,0,0,947.52,3192.47,Stayed,,
49247-MAD,Male,51,Yes,Madhya Pradesh,1,32,Deal 1,Yes,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,65.2,4543.15,0,0,2080.4,6623.55,Stayed,,
37882-WES,Female,78,Yes,West Bengal,1,11,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.15,3152.5,0,0,270.76,3423.26,Churned,Competitor,Competitor offered more data
91608-HAR,Female,62,Yes,Haryana,11,31,,Yes,Yes,No,,,,,,,,,,Two Year,No,Credit Card,24.95,894.3,0,0,857.14,1751.44,Stayed,,
66669-HAR,Male,44,No,Haryana,12,32,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.05,44.05,0,0,30.73,74.78,Joined,,
52348-MAD,Male,29,Yes,Madhya Pradesh,6,14,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,116.45,8013.55,0,90,3493.44,11596.99,Stayed,,
35606-BIH,Male,76,Yes,Bihar,12,18,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,No,One Year,No,Credit Card,75.05,202.9,5.49,10,124.32,331.73,Joined,,
42899-HAR,Male,40,No,Haryana,6,14,Deal 1,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,92.3,6719.9,0,0,978.48,7698.38,Stayed,,
31856-TAM,Female,51,Yes,Tamil Nadu,5,36,,Yes,Yes,No,,,,,,,,,,Two Year,Yes,Credit Card,24.9,1680.25,0,0,1167.81,2848.06,Stayed,,
87123-UTT,Female,41,No,Uttar Pradesh,5,31,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.4,838.7,0,0,401.72,1240.42,Stayed,,
66346-UTT,Female,51,Yes,Uttar Pradesh,14,13,,Yes,No,Yes,DSL,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,65.25,3791.6,0,110,2329.28,6230.88,Stayed,,
74164-BIH,Female,47,Yes,Bihar,14,13,,Yes,No,No,,,,,,,,,,Two Year,Yes,Credit Card,19.2,1123.65,0,0,1489.86,2613.51,Stayed,,
14903-ASS,Male,52,Yes,Assam,0,29,,Yes,No,No,,,,,,,,,,Two Year,Yes,Credit Card,19.9,1355.1,42.18,0,1577.62,2890.54,Stayed,,
77633-JAM,Female,67,No,Jammu & Kashmir,9,7,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,94.1,2804.45,0,0,210.3,3014.75,Churned,Competitor,Competitor made better offer
12592-AND,Female,52,Yes,Andhra Pradesh,8,2,,Yes,No,No,,,,,,,,,,Two Year,No,Bank Withdrawal,19.3,1414.8,0,0,3294,4708.8,Stayed,,
33773-UTT,Male,58,Yes,Uttar Pradesh,3,6,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.6,20.6,0,0,1.48,22.08,Joined,,
23671-TAM,Male,26,Yes,Tamil Nadu,7,35,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.15,117.95,0,0,16.85,134.8,Stayed,,
13455-BIH,Male,66,No,Bihar,3,25,,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,20.85,467.5,0,0,687.04,1154.54,Stayed,,
15367-KAR,Female,33,Yes,Karnataka,0,30,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,19.7,168.9,0,0,177.2,346.1,Stayed,,
26576-MAD,Male,79,Yes,Madhya Pradesh,5,28,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,85.75,5688.45,38.09,0,629.2,6279.56,Stayed,,
18408-TAM,Female,39,No,Tamil Nadu,12,5,,Yes,No,No,,,,,,,,,,One Year,Yes,Credit Card,20.35,695.85,0,0,457.92,1153.77,Stayed,,
69652-ASS,Female,35,Yes,Assam,3,18,Deal 2,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.25,2203.65,28.49,0,453.18,2628.34,Churned,Competitor,Competitor offered more data
75992-UTT,Male,24,No,Uttar Pradesh,10,12,,Yes,No,No,,,,,,,,,,One Year,No,Credit Card,19.4,525.55,4.25,0,165.88,687.18,Stayed,,
11474-TEL,Male,59,Yes,Telangana,0,18,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.6,661.55,0,0,189.99,851.54,Stayed,,
18832-UTT,Female,63,Yes,Uttar Pradesh,12,12,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.3,91.3,0,0,43.61,134.91,Churned,Attitude,Attitude of service provider
52773-TAM,Male,73,Yes,Tamil Nadu,13,18,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.5,3473.4,0,0,1826.69,5300.09,Churned,Competitor,Competitor had better devices
27555-GUJ,Female,57,No,Gujarat,7,35,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,109.9,669.45,0,0,122.16,791.61,Churned,Competitor,Competitor had better devices
43877-PUN,Male,23,No,Punjab,6,3,,Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,60.85,111.4,0,0,30.5,141.9,Joined,,
58372-KAR,Female,75,No,Karnataka,6,10,,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,19.8,1388.45,0,0,2280.52,3668.97,Stayed,,
47437-AND,Female,81,No,Andhra Pradesh,10,27,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.7,560.85,0,0,119.12,679.97,Churned,Dissatisfaction,Product dissatisfaction
52674-ODI,Male,36,Yes,Odisha,2,29,,No,,Yes,Cable,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.75,3069.45,0,0,0,3069.45,Stayed,,
75155-AND,Female,58,No,Andhra Pradesh,2,30,,Yes,Yes,Yes,Cable,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,78.95,2862.55,0,0,519.46,3382.01,Stayed,,
19497-KAR,Female,46,No,Karnataka,0,33,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.55,5511.65,0,0,2362.92,7874.57,Stayed,,
62244-HAR,Male,58,No,Haryana,15,7,,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,81.75,2028.8,0,0,630,2658.8,Stayed,,
27924-KAR,Female,63,No,Karnataka,0,5,Deal 4,Yes,No,Yes,Cable,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,61.55,1093.2,0,0,883.31,1976.51,Stayed,,
93288-KAR,Male,52,No,Karnataka,10,28,,Yes,No,Yes,Cable,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,64,1910.75,0,0,892.8,2803.55,Stayed,,
28572-KAR,Female,19,No,Karnataka,9,1,,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,86.7,5309.5,0,0,1863.54,7173.04,Stayed,,
